Letter,Tot. SSE,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,"['A', 'H']","['B', 'K', 'P', 'R']","['C', 'D', 'G', 'O', 'Q']","['E', 'F', 'L']","['I', 'J', 'T']","['M', 'N']","['U', 'V', 'Y']","['W', 'X']","['S', 'Z']"
'A',0.0012250343154812497,0.99984542690830025,0.9999880567729782,0.99999994128054837,0.99999370521948427,2.6706024413841e-07,5.468276952431755e-09,9.6969239056104576e-06,0.99999998570611015,0.99907732975706898,0.00041212366327268908,0.98741978150318943,2.9011266526517444e-07,7.0707766027320502e-09,5.9487480027621185e-06,1.0719793197854864e-07,0.0055505446020415088,2.7223801044857406e-05,0.0035883352511767649,3.7894160294670494e-06,1.5307516748870348e-06,1.7011793406862467e-06,0.00019990391187588451,4.918822361138559e-05,1.4592631931037593e-07,0.009309314491259886,0.00578564803990822,0.00010859040123727759,7.0125247233057579e-06,0.019483075597292905,0.0042313006774715679,2.5388825228924286e-05,0.017298716752418602,0.00023784234512792181,6.4700933891305652e-07,0.010197839047255075,0.010104591444415466
'A',0.0014748199073797313,0.99999149687257571,0.99380760561813064,0.99999999999894063,0.99999999695870812,1.6107490364986362e-05,2.2511268785208009e-10,4.768734298789073e-09,0.99997019388402386,0.99999986590166512,0.2132153574939338,0.98298850456949305,5.060073556113761e-07,1.0986444758602998e-08,8.5566729507259641e-06,1.97891719105805e-07,0.0034431343430550839,3.5900527349229956e-05,0.0071533245113907813,7.622450789672952e-06,6.1264521628657759e-07,1.0682872596254701e-06,0.00029285616177457678,2.3773816346026376e-05,2.8022012750583938e-07,0.011141910058901722,0.0034846453953789316,0.00016957427490085138,7.3228744545298044e-06,0.029996769359751922,0.0022420249014977935,5.0898752041177717e-05,0.0069292022413407831,0.00035591190763738196,3.5151263186171326e-07,0.0051280163883202475,0.0025941709735825829
'A',0.0025999473839326995,0.9999802991676312,0.99955735967389103,0.99999999862447631,0.99999958957683266,0.00014885737516414616,1.1807359517514542e-14,1.0207207047497989e-09,0.99999986325693979,0.99999958244974563,0.37401869189604908,0.97925493171598343,7.2236014485360498e-07,1.5872867913544965e-08,1.1506200076091411e-05,2.9941619110839122e-07,0.0023055362383497089,4.5627725100236563e-05,0.011601330356504378,1.3089870293305034e-05,3.0806107320053917e-07,7.2313763521832343e-07,0.00037751908167937473,1.3127165105922842e-05,4.4314199933550772e-07,0.013269687994626923,0.0022692077546640618,0.00024592577733943314,7.2141546540831841e-06,0.042688948978518888,0.0014228422440976886,8.8093907012214858e-05,0.0035919408493855294,0.00049073081029591228,2.157862976305932e-07,0.0031336975302319685,0.00094979262718336305
'B',0.0070848772041950635,0.99999999924139082,1.191179154437315e-09,0.99528297911852948,3.8568930876971271e-08,0.99999941748895371,0.99999999999072542,2.2845510955233723e-10,0.99999999997687383,0.99975079597730965,0.99999998098441989,3.0010743611940533e-05,0.93562132949596644,2.683879587288086e-05,0.022226781140850131,0.011251573357718449,1.1886515229076906e-05,0.0054055787670682651,7.3625178979353379e-05,2.6268064393848737e-06,0.00013881821884044172,1.555197335426088e-05,0.0058719357779110073,0.0084683782099036885,0.019926736709090769,0.031855863982677445,0.027717327439140769,4.0076786235140582e-06,0.00045607723851502023,0.00090427430478075927,5.0135381662264248e-08,0.0017459031901372732,2.7238322820363696e-06,9.0265480746337966e-07,4.38340697893294e-07,9.0260823156518543e-07,3.4265132396583935e-05
'B',0.0070107757064293346,0.99999999993487476,5.383633881299159e-09,0.99988004717055856,1.4399356802717724e-07,0.99999982301132651,0.99999999938697814,5.6409241664682129e-11,0.99999999995639621,0.99976753676022789,0.99999987145787028,3.0149787561907452e-05,0.93647042488607946,2.6272112601256168e-05,0.021809475698346178,0.011099843911177874,1.1819587714648668e-05,0.0055182162610938048,7.4046827572317819e-05,2.605026846328084e-06,0.00013894604337983711,1.5306205810748397e-05,0.0057746341082461202,0.0085950857197105626,0.020151407257912392,0.03234805693857766,0.02795696230904603,3.9365677076648273e-06,0.00045140058980002275,0.00091758430456418641,5.0058411944216173e-08,0.0017592664141900538,2.7503020960983114e-06,8.8892226345490143e-07,4.2932311423615453e-07,9.1145766507908591e-07,3.3757534676766012e-05
'B',0.0070103037994846745,0.99999996948791803,3.6435398893365066e-09,0.99999997669774199,9.2868247237721061e-07,0.99999985105864653,0.99999999996021582,2.8505752554909504e-10,0.99999999999110734,0.99988572433086043,0.99999999843555032,3.0158128052515787e-05,0.93649314741273504,2.6241669902587258e-05,0.021810838681973699,0.011094156967871844,1.1814714782697675e-05,0.0055179738648622086,7.4057544654787823e-05,2.6029227054349347e-06,0.0001388748032204327,1.5300395308953749e-05,0.0057723517898479303,0.0085978353555366503,0.020154963957550023,0.032373993124767103,0.027968389338852054,3.9335792794583564e-06,0.00045128998885118519,0.00091775004107850675,5.0032791947016946e-08,0.0017598214766676881,2.7502360876323555e-06,8.887154947567432e-07,4.2906369254119461e-07,9.1175874091849557e-07,3.3745565150032129e-05
'C',0.034751546573175286,0.99998874057672149,0.99997571084620251,3.6675928923432892e-06,2.8977581689440236e-08,0.99999552965621064,0.99999999958078822,2.5637058837354882e-11,0.99999999914491666,1.5023924348482374e-05,0.99999999987055088,5.3212054914650028e-05,0.0011355804953251006,0.89417046130133682,0.10618442209981528,0.0065021366390425502,7.01045275959421e-06,0.097370250578716427,7.5244957718779604e-07,0.0056730835735188875,0.010913048686675902,9.1090658817629005e-06,0.0060966803580394836,7.8725560066622354e-06,0.00014561238785607616,0.0015753860226381214,1.1176911233210593e-05,0.049796139428285334,3.3907254671912159e-05,0.003752552760225071,3.3499370805795498e-05,0.0012009685801315315,0.00012409299772423498,3.4065302866215803e-05,4.8212040144584414e-06,9.7133088405189954e-07,0.0081140768331691079
'C',0.034747200784267213,0.99997726472410453,0.99999624239164342,1.0865659017603067e-06,3.9349969077634022e-05,0.9999716175322233,0.99999999996435318,1.1693281242080829e-09,0.99999999962549246,6.1178120581441517e-10,0.99999999980041854,5.3227750406841948e-05,0.001135249729875349,0.89417497084268172,0.10616952386567102,0.0065023643074074962,7.0112587001196347e-06,0.097369135392646841,7.5255814534005303e-07,0.0056746438308700256,0.010912509243273588,9.1071013386386705e-06,0.0060967598300001721,7.8719635710948519e-06,0.00014558445868841099,0.0015752601573453347,1.1174043478889682e-05,0.049795692732217303,3.3901889186982846e-05,0.0037537748219481984,3.3506554164043647e-05,0.0012009865996050275,0.00012409846606943568,3.4067151663550389e-05,4.8215501448571348e-06,9.7157962049305652e-07,0.0081150693395058322
'C',0.03430078609932239,0.9999999908782421,0.98922419169855758,3.495624702750743e-12,1.4966659136243606e-05,0.99993194420256792,0.99999999999999978,6.4120528391585367e-09,0.99999991637270835,3.558904326080877e-06,0.99999999988209431,5.160489875139222e-05,0.0012142535304205517,0.89111543581877017,0.10383555514789281,0.0068505639476140311,7.3199600849859614e-06,0.094975279867467885,7.8071594708772226e-07,0.0056220210198172811,0.010905012448081302,9.4737796585011635e-06,0.0063138725061374123,8.2463129095384379e-06,0.0001510768240379383,0.0015099198890861337,1.1703567825168984e-05,0.048215235525932633,3.5629980353860314e-05,0.0036393509624767042,3.2728017229545633e-05,0.0011719498106501432,0.00011939201531596936,3.3441171706276585e-05,4.9600209462069432e-06,9.4254154214094194e-07,0.0078971343515196121
'D',0.0090502531985218373,0.99999748541992139,0.99818221850598143,2.0019161540704719e-09,1.1814306948652355e-09,0.99999968189282706,0.99999999853062471,1.1081345799005577e-09,0.99999999552432128,0.99999995939571751,0.99999999864938172,0.00019492522012731393,0.0012987391843610233,0.048534926629886378,0.9382464810434894,0.0016506589358574533,7.2403322839516016e-07,0.00076822396260103475,7.1190575822614175e-07,3.7178423149067993e-05,0.00011841840714694262,1.2677650146314969e-05,0.0087520344035959419,4.4367885575371192e-06,5.4450228147789847e-05,0.051494421594856697,5.7835462262215063e-05,0.0043992847131586882,4.2511189678188697e-05,0.00065283705222135926,5.9944233019978168e-07,0.0032734256286179064,1.2065551767907018e-05,0.00014231680208370731,2.8152168996582485e-06,1.8168008783857178e-06,0.010828875094532222
