Letter,Tot. SSE,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,"['A', 'H']","['B', 'K', 'P', 'R']","['C', 'D', 'G', 'O', 'Q']","['E', 'F', 'L']","['I', 'J', 'T']","['M', 'N']","['U', 'V', 'Y']","['W', 'X']","['S', 'Z']"
'A',0.023645724341441743,3.6536673932605109e-17,0.99998691189136635,4.941660151197227e-06,0.99997519960168002,0.99999516468976812,1.0,0.99999999973529019,4.9613967021072449e-08,8.5761185437633505e-05,0.99999998377576738,0.88397527976428736,3.7961743823797145e-07,5.08828447770532e-05,6.9601625808464632e-07,7.2294447694622107e-05,0.001163554518393008,0.0027415653929799234,4.0777660284597857e-07,3.577727549146316e-09,1.6360081247486162e-07,0.048456189802120485,0.0027986344200347573,1.193201605181559e-06,0.005204303365345774,6.8026057729775665e-07,5.2952257305716347e-09,0.0028636952502486316,0.00013956044394535953,0.00026775371005840267,3.2455218064675421e-06,9.9444916909117763e-06,0.0028816567268424927,0.088179252247881951,0.0001217072486782052,6.1053559208126324e-07,2.1489005647135344e-06
'A',0.011992438996730496,6.4525511724694318e-17,0.99993488778280448,1.3087876041650719e-06,7.251042484445282e-13,0.99936417014988099,0.99999999999999001,0.99999999591534516,1.0,0.99999983827289851,1.0,0.93018190684330548,7.2548346821045931e-06,9.4117344872523598e-07,0.0070753966171503094,4.3687073428492962e-06,0.00095707635699655781,5.2570693696211483e-05,0.077746149295625483,6.9934687039186021e-07,0.00010202328385249024,0.00015936974842791299,2.8857878049945439e-06,0.0036480150222498514,2.6931673653494234e-05,0.00016428469659449563,0.031589380007852587,1.3701118235283279e-06,0.00075632098573535434,0.0014166630722075404,5.093470155391706e-06,0.001194930955305743,0.0026761407090790681,4.3568661539386439e-06,8.0884537754731989e-10,3.8468876451704474e-07,3.4891043178061707e-09
'A',0.011972487369281712,5.9250676692555877e-13,0.99999390113552045,6.2163751049165569e-11,4.644359727627631e-18,0.99997630003647897,0.99999999999155764,0.99999999998420153,1.0,0.99999999999521405,0.99999999999989786,0.9299912566972961,7.2374260196661092e-06,9.411754286220053e-07,0.0070679492422805763,4.3601614344300893e-06,0.00095431411332565024,5.2535399992823298e-05,0.077495920963421006,6.9867373624710534e-07,0.00010182270779428239,0.00015885227959799674,2.8832423688237308e-06,0.003648243725646648,2.6903194965296779e-05,0.00016417700361465648,0.031468678516239273,1.3683659395306823e-06,0.00075371040057818292,0.0014144908626059533,5.0853757312795867e-06,0.0011910801963343511,0.0026716529239432601,4.3443963219537438e-06,8.0789082495849336e-10,3.8368970467553276e-07,3.4871435833523023e-09
'B',0.84066353718724052,0.99999999882856017,0.99999994435165274,2.5013025635365394e-12,1.9486825830211107e-29,0.99999976282506686,7.5892441874535213e-12,0.99999999999994182,1.0,4.6871805633206994e-16,0.99999999928270578,2.1170022185180029e-05,0.40102516776567915,1.0519259878848708e-05,1.6842264528863955e-05,0.6909584817150739,0.01156199333415317,2.0029644216691875e-06,0.00012135208408974982,0.049128272640610628,9.0500293515593792e-05,2.4223959683783096e-05,0.00058246094959647212,1.2758476783196009e-05,2.3721225521432771e-08,1.0161862427252321e-07,0.029647780084956145,4.3385277867932307e-08,0.015267823291333882,0.028349150464556921,5.3469956533430966e-07,6.7426895794602007e-07,0.0022700585337737051,8.0397334196684069e-06,0.00059673570394555922,0.00031023480838534645,0.00023717667309589127
'B',0.84066351234580239,0.99999999959562569,0.9999999859908808,6.9068703651797297e-14,1.6695485621916744e-29,0.99999957619842283,1.9948769408643055e-10,0.99999999999999645,1.0,3.5513472232605872e-14,0.999999993420571,2.1170036198161353e-05,0.40102528974166674,1.0519260466412514e-05,1.6842269245319117e-05,0.69095856726725535,0.011562000268816239,2.002964782794049e-06,0.00012135217479725527,0.049128280780520089,9.0500336880832723e-05,2.4223977008454931e-05,0.00058246103380340121,1.2758476416793886e-05,2.3721228905547619e-08,1.0161863910715935e-07,0.029647803825935699,4.3385291785293336e-08,0.015267832714663677,0.028349157406759359,5.3469971930462225e-07,6.7426943455683546e-07,0.0022700594043593191,8.0397375118765636e-06,0.0005967358439981725,0.00031023498083986294,0.00023717670590249436
'B',0.84066347475359438,0.99999999580797638,0.99999962442247858,1.9193594136441384e-11,9.4581813566551593e-28,0.99999958404548739,2.1388353887600566e-11,0.99999999999991585,1.0,1.137431692290352e-14,0.99999999777675952,2.1170062248297834e-05,0.40102558274230388,1.0519258252253267e-05,1.6842276878967347e-05,0.69095878601433403,0.011562017319372359,2.0029653174620683e-06,0.0001213523831403751,0.049128323583466645,9.0500417828051066e-05,2.422401511805058e-05,0.00058246135066519474,1.2758476790875906e-05,2.3721253604539146e-08,1.0161868952043643e-07,0.029647865136085014,4.3385318193587716e-08,0.015267868994305576,0.028349188543337289,5.3470046156929902e-07,6.742704436169504e-07,0.002270061046562139,8.0397536633300818e-06,0.00059673624094917484,0.00031023540556581478,0.00023717679481835113
'C',0.10775560142044797,2.1169512792592665e-14,0.99998780600237092,9.2770635956417344e-10,5.4305375646433679e-16,0.99998050507463132,7.4885317167285002e-05,0.99999981521545989,1.5124609992428226e-10,1.725072489170134e-11,9.5443279444083213e-13,5.7703527484923911e-05,9.1765495864710708e-06,0.69832516065629924,0.024611585603979906,0.00069169755231188418,2.7859323478988198e-07,0.086042054290380032,9.3298824134279997e-07,0.00061377835367124045,5.963615967864764e-05,4.3896630945437933e-06,0.039352678286347809,0.00066192274743121437,4.439975088599696e-06,0.064202643796075251,7.5998159962538292e-09,0.02224266881957377,1.1885362842712574e-08,0.00033449957513124995,3.0214686372393485e-06,0.00028394468296436633,0.0017579256123744793,0.0001422810619315626,7.9734786365799465e-06,6.8307704664495193e-05,0.050685010398127804
'C',0.10773619990433693,7.2214195284913901e-14,0.99999879150649218,3.5546409799806125e-10,3.9920470031028604e-17,0.99958872235577989,8.1638548416722833e-10,0.99999972756807576,4.4763004292359737e-20,6.704868620756585e-14,1.720280984902134e-11,5.7774554193760455e-05,9.1916766346902151e-06,0.69837554791473166,0.024628402704263433,0.00069263433451478027,2.7895044760690967e-07,0.086051820887940542,9.352087536904778e-07,0.00061427259118336638,5.9686619396494406e-05,4.3958683473332255e-06,0.039381302058744072,0.00066191290337471115,4.4425109694466071e-06,0.06422782850903018,7.6169406736429326e-09,0.02226057039427173,1.1908723237145411e-08,0.00033486272102809385,3.0234690536271133e-06,0.00028454367449643088,0.0017596549140358195,0.00014255952043174281,7.9807064990344561e-06,6.8437462849130139e-05,0.050706656560868618
'C',0.1077255649561264,2.8047838201716529e-13,0.99999998082444763,4.0567801309677952e-13,6.1081027119506314e-26,0.9999919704696717,3.8267684814998383e-16,0.99999960413360522,1.1333748057239074e-07,7.1750048689546161e-16,2.6508479809547057e-10,5.7670363175217555e-05,9.1783337571887607e-06,0.69837126062495347,0.024612796580455815,0.00069181644387687519,2.7846334288558112e-07,0.086019330592085302,9.3322237079598858e-07,0.0006139455347583696,5.9615260151997666e-05,4.3871843365618971e-06,0.039361273741418887,0.00066194122626919423,4.4398910339974673e-06,0.064204999052767567,7.598839752259171e-09,0.022243719847557138,1.1884600947388288e-08,0.00033456250166283454,3.0207588236908364e-06,0.00028398124558997207,0.0017578576816269032,0.00014231957957417895,7.9750637295982832e-06,6.8329972647591648e-05,0.050690929707769165
'D',0.01768870868461745,1.0406313371562123e-15,0.99999943910749267,5.0550414224282901e-12,1.3936948191677568e-22,0.99999385985326117,2.0113965450488479e-07,0.99999982928819042,0.99999999999999734,0.99495918461382094,6.3876098381195251e-11,0.00021276827570236399,7.4392246740533303e-06,0.0014594371682058293,0.94357600468072844,1.0224415754273636e-06,5.7057651977564303e-08,9.2461435053318276e-05,0.049448741085930427,0.030864181986529956,0.00069852047121291992,2.5874014261986889e-08,1.9221755026096605e-07,0.0021297674677199273,1.3545822402582239e-05,0.10523901610101093,0.0004215852942663302,0.0044920759097658398,1.3684392106112055e-05,0.0002694831011043624,0.00043086095769834248,0.00017461651209022423,0.0020399673905602111,3.082627934609573e-06,1.3352845479711733e-09,1.992500026308389e-05,7.1835720194869698e-06
